Line,Sample,Lat,Lon,Mark,Status,GPSStat,GPSalt,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,QSum
 0, 260,  39.75151723,-105.22101950,   0,0,4, 1760.77, 76192361.200,210952.3612,  236.6,-9.26568e+001, 3.16308e+003, 2.80657e+003, 3.34777e+003, 4.86222e+003, 3.24559e+003, 7.24506e+003, 4.14358e+003, 1.01422e+004, 7.26246e+003, 2.11625e+004
 0, 261,  39.75151722,-105.22101960,   0,0,4, 1760.77, 76192461.200,210952.4612,  235.5,-8.19303e+001, 3.08182e+003, 2.62372e+003, 3.21136e+003, 4.84896e+003, 3.48104e+003, 7.84871e+003, 4.20335e+003, 1.00247e+004, 7.41369e+003, 2.13913e+004
 0, 262,  39.75151720,-105.22101971,   0,0,4, 1760.77, 76192561.200,210952.5612,  236.3,-5.76886e+001, 2.97308e+003, 2.77634e+003, 3.04372e+003, 4.80215e+003, 3.52120e+003, 7.60801e+003, 3.82432e+003, 1.01474e+004, 7.09610e+003, 2.04584e+004
 0, 263,  39.75151719,-105.22101981,   0,0,4, 1760.77, 76192661.200,210952.6612,  235.1,-7.80152e+001, 3.07651e+003, 2.86416e+003, 3.02458e+003, 4.78098e+003, 3.39998e+003, 7.25804e+003, 3.98314e+003, 9.95427e+003, 6.80854e+003, 2.02928e+004
 0, 264,  39.75151718,-105.22101991,   0,0,4, 1760.77, 76192761.200,210952.7612,  234.9,-7.92324e+001, 3.21330e+003, 2.75581e+003, 2.98769e+003, 5.00813e+003, 3.34287e+003, 7.11544e+003, 4.02214e+003, 9.55662e+003, 6.65465e+003, 2.02207e+004
 0, 265,  39.75151717,-105.22102001,   0,0,4, 1760.77, 76192861.200,210952.8612,  235.5, 1.03579e+002, 3.16787e+003, 2.74096e+003, 2.91838e+003, 5.24644e+003, 3.28991e+003, 6.65276e+003, 4.07961e+003, 9.77578e+003, 6.40867e+003, 1.98644e+004
 0, 266,  39.75151716,-105.22102011,   0,0,4, 1760.77, 76192961.200,210952.9612,  233.9, 3.18931e+002, 3.02963e+003, 3.01112e+003, 3.01500e+003, 5.46110e+003, 3.15512e+003, 6.62327e+003, 3.96516e+003, 1.00658e+004, 6.72850e+003, 1.98934e+004
 0, 267,  39.75151714,-105.22102022,   0,0,4, 1760.77, 76193061.200,210953.0612,  237.1, 2.96791e+002, 2.96458e+003, 3.40393e+003, 2.87064e+003, 5.67889e+003, 2.91819e+003, 6.89117e+003, 3.80718e+003, 9.93326e+003, 7.00824e+003, 1.95688e+004
 0, 268,  39.75151713,-105.22102032,   0,0,4, 1760.77, 76193161.200,210953.1612,  231.8, 5.45015e+002, 3.35453e+003, 3.41125e+003, 2.78433e+003, 5.81871e+003, 2.79657e+003, 7.00661e+003, 3.66866e+003, 9.98395e+003, 6.94916e+003, 1.95533e+004
 0, 269,  39.75151713,-105.22102037,   0,0,4, 1760.77, 76193261.200,210953.2612,  208.2, 8.78438e+002, 3.90528e+003, 3.43455e+003, 3.03635e+003, 5.85947e+003, 2.83486e+003, 7.42845e+003, 3.49579e+003, 1.01413e+004, 6.32756e+003, 1.95998e+004
 0, 270,  39.75151713,-105.22102040,   0,0,4, 1760.77, 76193361.200,210953.3612,  186.9, 1.19635e+003, 3.86413e+003, 3.70345e+003, 2.94833e+003, 5.82365e+003, 2.58724e+003, 7.54203e+003, 3.21808e+003, 9.83022e+003, 5.48175e+003, 1.80995e+004
 0, 271,  39.75151713,-105.22102043,   0,0,4, 1760.77, 76193461.200,210953.4612,  111.7, 1.69699e+003, 3.24301e+003, 4.04122e+003, 2.89666e+003, 5.53353e+003, 2.38253e+003, 7.20857e+003, 2.78601e+003, 9.25619e+003, 4.68306e+003, 1.59913e+004
 0, 272,  39.75151713,-105.22102045,   0,0,4, 1760.77, 76193561.200,210953.5612,  187.6, 2.71944e+003, 6.96482e+002, 4.48995e+003, 2.94474e+003, 5.29880e+003, 2.00082e+003, 6.48993e+003, 2.32230e+003, 8.29297e+003, 4.17901e+003, 1.21433e+004
 0, 273,  39.75151713,-105.22102048,   0,0,4, 1760.77, 76193661.200,210953.6612,  213.1, 1.19553e+003, 1.79524e+003, 3.49947e+003, 2.41304e+003, 4.85675e+003, 2.03573e+003, 5.76613e+003, 2.39068e+003, 7.87733e+003, 4.36576e+003, 1.30004e+004
 0, 274,  39.75151712,-105.22102051,   0,0,4, 1760.77, 76193761.200,210953.7612,  181.2,-9.50229e+002, 4.47328e+003, 2.03938e+003, 2.04996e+003, 4.11018e+003, 2.49067e+003, 5.54590e+003, 3.18019e+003, 8.17882e+003, 5.78676e+003, 1.79809e+004
 0, 275,  39.75151712,-105.22102054,   0,0,4, 1760.77, 76193861.200,210953.8612,  206.0, 3.00034e+002, 1.76362e+003, 1.98568e+003, 2.33226e+003, 3.81077e+003, 2.49142e+003, 5.28557e+003, 3.74542e+003, 8.35349e+003, 6.99887e+003, 1.73316e+004
 0, 276,  39.75151712,-105.22102056,   0,0,4, 1760.78, 76193961.200,210953.9612,  178.9, 4.59115e+002, 1.75167e+003, 1.92281e+003, 2.20095e+003, 3.94904e+003, 2.39055e+003, 5.27499e+003, 3.70433e+003, 8.09243e+003, 6.78050e+003, 1.68280e+004
 0, 277,  39.75151712,-105.22102059,   0,0,4, 1760.78, 76194061.200,210954.0612,  180.6, 4.51565e+002, 2.50971e+003, 2.01238e+003, 1.91831e+003, 4.01786e+003, 2.18871e+003, 5.23104e+003, 3.21597e+003, 7.53224e+003, 5.97243e+003, 1.58051e+004
 0, 278,  39.75151712,-105.22102062,   0,0,4, 1760.78, 76194161.200,210954.1612,  204.1, 7.12824e+002, 1.98883e+003, 2.33186e+003, 1.97375e+003, 3.79937e+003, 1.92192e+003, 5.02913e+003, 3.00349e+003, 7.20512e+003, 5.75327e+003, 1.46413e+004
 0, 279,  39.75151715,-105.22102045,   0,0,4, 1760.78, 76194261.200,210954.2612,  217.2,-7.85732e+000, 2.23826e+003, 1.87348e+003, 2.01863e+003, 3.43350e+003, 1.88676e+003, 4.81410e+003, 3.18154e+003, 7.20803e+003, 6.11799e+003, 1.54432e+004
 0, 280,  39.75151718,-105.22102015,   0,0,4, 1760.78, 76194361.200,210954.3612,  220.1,-5.80441e+002, 2.21700e+003, 1.18713e+003, 1.97641e+003, 2.83709e+003, 1.91324e+003, 4.40951e+003, 3.10216e+003, 6.99223e+003, 6.33509e+003, 1.55439e+004
 0, 281,  39.75151722,-105.22101985,   0,0,4, 1760.78, 76194461.200,210954.4612,  214.7,-5.90399e+002, 1.90328e+003, 8.93605e+002, 1.89554e+003, 2.22764e+003, 1.90254e+003, 3.68798e+003, 2.93328e+003, 6.30123e+003, 6.30810e+003, 1.49428e+004
 0, 282,  39.75151726,-105.22101955,   0,0,4, 1760.78, 76194561.200,210954.5612,  222.5,-5.29535e+002, 1.38120e+003, 9.39040e+002, 1.81866e+003, 1.87768e+003, 1.87180e+003, 3.17232e+003, 3.01056e+003, 5.79447e+003, 6.04831e+003, 1.41305e+004
 0, 283,  39.75151730,-105.22101925,   0,0,4, 1760.78, 76194661.200,210954.6612,  227.6,-7.25635e+002, 1.71523e+003, 9.69008e+002, 1.81687e+003, 1.76413e+003, 2.02204e+003, 3.20517e+003, 3.07931e+003, 5.71071e+003, 5.88176e+003, 1.45152e+004
 0, 284,  39.75151734,-105.22101895,   0,0,4, 1760.78, 76194761.200,210954.7612,  208.5,-9.34541e+002, 2.22539e+003, 7.21104e+002, 1.73527e+003, 1.78486e+003, 2.06366e+003, 3.33050e+003, 3.02274e+003, 5.65169e+003, 5.83974e+003, 1.48868e+004
 0, 285,  39.75151738,-105.22101865,   0,0,4, 1760.78, 76194861.200,210954.8612,  209.6,-5.65207e+002, 1.51961e+003, 7.54728e+002, 1.71234e+003, 1.80167e+003, 2.05333e+003, 3.24651e+003, 2.97130e+003, 5.52046e+003, 5.76379e+003, 1.40204e+004
 0, 286,  39.75151742,-105.22101835,   0,0,4, 1760.78, 76194961.200,210954.9612,  227.8,-2.96462e+002, 7.22693e+002, 8.08183e+002, 1.71199e+003, 1.98339e+003, 2.05190e+003, 3.12698e+003, 2.95836e+003, 5.60649e+003, 5.88413e+003, 1.33291e+004
 0, 287,  39.75151746,-105.22101805,   0,0,4, 1760.78, 76195061.200,210955.0612,  228.8,-1.01086e+003, 2.15970e+003, 6.52977e+002, 1.71482e+003, 2.14220e+003, 2.08723e+003, 3.26380e+003, 3.20149e+003, 5.92661e+003, 6.08506e+003, 1.52483e+004
 0, 288,  39.75151749,-105.22101775,   0,0,4, 1760.78, 76195161.200,210955.1612,  243.1,-1.44072e+003, 3.05633e+003, 5.27911e+002, 1.70380e+003, 2.28267e+003, 2.12815e+003, 3.37205e+003, 3.38991e+003, 6.24591e+003, 6.19660e+003, 1.64748e+004
 0, 289,  39.75151773,-105.22101760,   0,0,4, 1760.78, 76195261.200,210955.2612,  224.7,-1.73786e+003, 3.30700e+003, 4.46753e+002, 1.65498e+003, 2.16717e+003, 2.12191e+003, 3.35290e+003, 3.40585e+003, 5.95941e+003, 6.06527e+003, 1.65550e+004
 0, 290,  39.75151809,-105.22101755,   0,0,4, 1760.77, 76195361.200,210955.3612,  161.3,-1.15702e+003, 2.78512e+003, 6.34337e+002, 1.56840e+003, 2.11357e+003, 1.94457e+003, 3.39222e+003, 3.09521e+003, 5.40356e+003, 5.48603e+003, 1.48793e+004
 0, 291,  39.75151844,-105.22101749,   0,0,4, 1760.77, 76195461.200,210955.4612,  155.3, 8.84401e+002, 5.43692e+002, 1.81517e+003, 1.84198e+003, 2.65150e+003, 1.41208e+003, 3.74923e+003, 2.57951e+003, 5.48838e+003, 4.56261e+003, 1.09399e+004
 0, 292,  39.75151880,-105.22101743,   0,0,4, 1760.77, 76195561.200,210955.5612,  190.1, 1.76182e+003,-3.56325e+002, 2.64942e+003, 1.97765e+003, 3.05361e+003, 1.38126e+003, 4.49087e+003, 2.37418e+003, 5.87693e+003, 4.15488e+003, 9.53165e+003
 0, 293,  39.75151916,-105.22101737,   0,0,4, 1760.77, 76195661.200,210955.6612,  205.1, 6.13865e+002, 1.66556e+003, 2.12812e+003, 1.88779e+003, 3.25161e+003, 1.77476e+003, 4.73275e+003, 2.61468e+003, 6.41270e+003, 4.30800e+003, 1.22508e+004
 0, 294,  39.75151952,-105.22101732,   0,0,4, 1760.76, 76195761.200,210955.7612,  191.0,-6.79927e+001, 3.20947e+003, 1.74642e+003, 1.95490e+003, 3.40437e+003, 2.00281e+003, 4.75929e+003, 2.77926e+003, 6.84800e+003, 4.48902e+003, 1.44355e+004
 0, 295,  39.75151987,-105.22101726,   0,0,4, 1760.76, 76195861.200,210955.8612,  203.3, 1.98307e+002, 3.30519e+003, 2.21969e+003, 2.10898e+003, 3.84980e+003, 2.14422e+003, 5.39843e+003, 2.74969e+003, 7.26933e+003, 4.60705e+003, 1.49151e+004
 0, 296,  39.75152023,-105.22101720,   0,0,4, 1760.76, 76195961.200,210955.9612,  199.8, 4.50574e+002, 3.25721e+003, 2.71287e+003, 2.26026e+003, 4.37880e+003, 2.36045e+003, 5.96718e+003, 2.75070e+003, 7.82549e+003, 4.61985e+003, 1.52485e+004
 0, 297,  39.75152059,-105.22101714,   0,0,4, 1760.76, 76196061.200,210956.0612,  198.9, 6.51468e+002, 3.32616e+003, 3.05299e+003, 2.52757e+003, 4.89518e+003, 2.64620e+003, 6.70736e+003, 2.93474e+003, 8.61246e+003, 4.51983e+003, 1.59545e+004
 0, 298,  39.75152094,-105.22101709,   0,0,4, 1760.75, 76196161.200,210956.1612,  183.4, 9.33275e+002, 3.71234e+003, 3.90581e+003, 3.12502e+003, 6.25583e+003, 2.97958e+003, 8.20404e+003, 3.17994e+003, 1.01985e+004, 4.47698e+003, 1.74739e+004
 0, 299,  39.75152145,-105.22101710,   0,0,4, 1760.75, 76196261.200,210956.2612,  156.2, 1.62269e+003, 3.99261e+003, 5.05949e+003, 3.75157e+003, 8.04481e+003, 3.29510e+003, 1.00029e+004, 3.34179e+003, 1.22628e+004, 4.34961e+003, 1.87307e+004
 0, 300,  39.75152204,-105.22101716,   0,0,4, 1760.75, 76196361.200,210956.3612,  194.3, 2.95212e+003, 3.09811e+003, 6.35465e+003, 4.38376e+003, 9.45716e+003, 3.36814e+003, 1.14364e+004, 3.36923e+003, 1.36914e+004, 4.24748e+003, 1.84667e+004
 0, 301,  39.75152263,-105.22101721,   0,0,4, 1760.74, 76196461.200,210956.4612,  203.8, 3.11661e+003, 3.79268e+003, 7.02560e+003, 4.93776e+003, 1.05205e+004, 3.67005e+003, 1.26276e+004, 3.51112e+003, 1.49697e+004, 4.62718e+003, 2.05388e+004
 0, 302,  39.75152323,-105.22101727,   0,0,4, 1760.74, 76196561.200,210956.5612,  234.3, 2.31271e+003, 5.41746e+003, 6.84411e+003, 5.13216e+003, 1.12668e+004, 4.27121e+003, 1.35097e+004, 3.85050e+003, 1.61831e+004, 5.03704e+003, 2.37084e+004
 0, 303,  39.75152382,-105.22101733,   0,0,4, 1760.74, 76196661.200,210956.6612,  250.0, 1.81974e+003, 5.11756e+003, 6.13172e+003, 4.84701e+003, 1.01756e+004, 4.02100e+003, 1.24388e+004, 3.85162e+003, 1.50535e+004, 5.16033e+003, 2.29975e+004
 0, 304,  39.75152441,-105.22101739,   0,0,4, 1760.74, 76196761.200,210956.7612,  253.5, 1.07143e+003, 4.79303e+003, 4.70983e+003, 3.93866e+003, 7.68347e+003, 3.41646e+003, 9.93759e+003, 3.61914e+003, 1.23082e+004, 5.14684e+003, 2.09141e+004
 0, 305,  39.75152500,-105.22101744,   0,0,4, 1760.73, 76196861.200,210956.8612,  259.0, 5.43436e+002, 4.30721e+003, 3.29581e+003, 3.13230e+003, 5.94740e+003, 2.96809e+003, 7.93795e+003, 3.47820e+003, 1.04148e+004, 5.44889e+003, 1.93347e+004
 0, 306,  39.75152560,-105.22101750,   0,0,4, 1760.73, 76196961.200,210956.9612,  246.7,-2.32294e+002, 3.62802e+003, 2.39477e+003, 2.62157e+003, 4.66022e+003, 2.81677e+003, 6.58626e+003, 3.46650e+003, 9.11749e+003, 5.89380e+003, 1.84267e+004
 0, 307,  39.75153093,-105.22102149,   0,0,4, 1760.70, 76198061.200,210958.0612,  246.0,-2.01530e+002, 2.74433e+003, 1.89182e+003, 2.17374e+003, 3.94043e+003, 2.75067e+003, 5.83619e+003, 3.47244e+003, 8.24257e+003, 6.09013e+003, 1.72313e+004
 0, 308,  39.75153139,-105.22102194,   0,0,4, 1760.70, 76198161.200,210958.1612,  230.5,-4.05253e+002, 2.44236e+003, 1.17812e+003, 1.97772e+003, 3.12839e+003, 2.46733e+003, 4.93622e+003, 3.45771e+003, 7.47985e+003, 6.28999e+003, 1.66351e+004
 0, 309,   0.00000000,   0.00000000,   0,0,0,    0.00, 76198261.200,210958.2612,  191.9,-1.55649e+003, 2.86693e+003,-1.49646e+002, 1.73801e+003, 1.64442e+003, 2.27375e+003, 3.28246e+003, 3.45478e+003, 6.03003e+003, 6.56226e+003, 1.68957e+004
 0, 310,   0.00000000,   0.00000000,   0,0,0,    0.00, 76198361.200,210958.3612,  129.3,-2.23755e+003, 2.85468e+003,-9.34285e+002, 1.48462e+003, 9.23428e+002, 2.09747e+003, 2.06071e+003, 3.47986e+003, 5.04557e+003, 6.84954e+003, 1.67662e+004
 0, 311,   0.00000000,   0.00000000,   0,0,0,    0.00, 76198461.200,210958.4612,  155.2,-9.07500e+002, 5.56367e+002, 5.64925e+001, 1.58033e+003, 1.02243e+003, 1.86305e+003, 1.98474e+003, 3.58710e+003, 5.02066e+003, 6.95190e+003, 1.45387e+004
 0, 312,   0.00000000,   0.00000000,   0,0,0,    0.00, 76198561.200,210958.5612,  172.9,-1.20072e+003, 7.02831e+002, 6.27781e+001, 1.49843e+003, 9.17444e+002, 1.90099e+003, 1.88682e+003, 3.65662e+003, 4.91104e+003, 7.05115e+003, 1.48100e+004
 0, 313,   0.00000000,   0.00000000,   0,0,0,    0.00, 76198661.200,210958.6612,  158.0,-2.29031e+003, 2.17444e+003,-8.73586e+002, 1.22607e+003, 4.52129e+002, 1.97151e+003, 1.72857e+003, 3.59437e+003, 4.54771e+003, 7.25586e+003, 1.62223e+004
 0, 314,   0.00000000,   0.00000000,   0,0,0,    0.00, 76198761.200,210958.7612,  158.5,-1.79298e+003, 1.43493e+003,-6.93719e+002, 1.19065e+003, 2.69807e+002, 2.05257e+003, 1.79774e+003, 3.59058e+003, 4.59864e+003, 7.25050e+003, 1.55192e+004
 0, 315,   0.00000000,   0.00000000,   0,0,0,    0.00, 76198861.200,210958.8612,  155.0,-1.51837e+003, 1.09162e+003,-3.95254e+002, 1.23878e+003, 3.36197e+002, 1.98227e+003, 1.91477e+003, 3.62606e+003, 4.79510e+003, 7.11370e+003, 1.50524e+004
 0, 316,   0.00000000,   0.00000000,   0,0,0,    0.00, 76198961.200,210958.9612,  153.5,-1.56116e+003, 1.21468e+003,-2.36536e+002, 1.25018e+003, 3.37203e+002, 1.96388e+003, 1.93904e+003, 3.63142e+003, 4.83654e+003, 7.05423e+003, 1.51144e+004
 0, 317,   0.00000000,   0.00000000,   0,0,0,    0.00, 76199061.200,210959.0612,  149.6,-1.59899e+003, 1.23359e+003,-2.65596e+002, 1.35650e+003, 4.42672e+002, 2.02004e+003, 1.74120e+003, 3.62918e+003, 4.90107e+003, 6.82243e+003, 1.50618e+004
 0, 318,   0.00000000,   0.00000000,   0,0,0,    0.00, 76199161.200,210959.1612,  144.6,-1.51238e+003, 1.06664e+003,-3.61176e+002, 1.37330e+003, 2.87152e+002, 1.98904e+003, 1.60011e+003, 3.82168e+003, 4.80729e+003, 6.61856e+003, 1.48692e+004
 0, 319,   0.00000000,   0.00000000,   0,0,0,    0.00, 76199261.200,210959.2612,  169.9,-1.16884e+003, 5.61750e+002,-4.53520e+002, 1.38174e+003, 2.22133e+002, 1.96506e+003, 1.64292e+003, 3.82220e+003, 4.40710e+003, 6.58494e+003, 1.43157e+004
 0, 320,   0.00000000,   0.00000000,   0,0,0,    0.00, 76199361.200,210959.3612,  172.9,-1.92526e+003, 1.16159e+003,-9.62083e+002, 1.30437e+003, 5.20027e+000, 1.94689e+003, 1.43459e+003, 3.64002e+003, 3.95990e+003, 6.54981e+003, 1.46027e+004
 0, 321,   0.00000000,   0.00000000,   0,0,0,    0.00, 76199461.200,210959.4612,  192.2,-2.41463e+003, 1.31564e+003,-1.21699e+003, 1.09391e+003,-3.91516e+002, 2.02665e+003, 9.93376e+002, 3.43619e+003, 3.91152e+003, 6.60167e+003, 1.44741e+004
 0, 322,   0.00000000,   0.00000000,   0,0,0,    0.00, 76199561.200,210959.5612,  188.0,-2.52871e+003, 1.29162e+003,-1.33525e+003, 1.02841e+003,-6.74137e+002, 1.99382e+003, 7.02693e+002, 3.23045e+003, 3.78227e+003, 6.83613e+003, 1.43804e+004
 0, 323,   0.00000000,   0.00000000,   0,0,0,    0.00, 76199661.200,210959.6612,  177.0,-2.46165e+003, 1.15858e+003,-1.31130e+003, 1.05461e+003,-8.86547e+002, 1.83113e+003, 4.42395e+002, 3.40223e+003, 3.44866e+003, 6.99791e+003, 1.44445e+004
